koi_period,koi_duration,koi_depth,koi_prad,koi_impact,koi_model_snr,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_disposition,kepid
388.048463,3.456,149.6,3.0,0.1973,8.3,376.0,4.71,5779.0,3.765,2.46,CANDIDATE,8868481
34.0269868,1.586,361.7,1.57,0.5682,6.2,455.0,10.15,4999.0,4.514,0.801,CANDIDATE,8888745
173.219879,1.875,239.5,2.41,0.5113,5.7,405.0,6.39,6007.0,4.158,1.518,CANDIDATE,8890417
511.882,4.822,610.0,2.56,0.5102,6.5,241.0,0.79,6141.0,4.454,1.007,CANDIDATE,9659022
96.16705,2.775,270.7,1.15,0.1194,7.2,313.0,2.26,5147.0,4.617,0.716,CANDIDATE,9674789
208.800733,1.964,594.0,2.88,0.3095,4.9,347.0,3.43,6208.0,4.372,1.168,CANDIDATE,9723746
113.71363032,2.45,,,,,,,,,,CANDIDATE,10678912
17.634272,1.387,76.7,1.69,0.1876,9.7,842.0,118.84,4885.0,3.815,1.979,CANDIDATE,10685764
208.047137,3.22,287.5,2.05,0.1884,6.9,363.0,4.12,5991.0,4.175,1.2,CANDIDATE,10737437
30.561533,2.227,585.7,1.53,0.0124,6.9,379.0,4.86,4294.0,4.609,0.664,CANDIDATE,10747162
292.09809,14.43,528.8,2.09,0.5155,11.4,267.0,1.2,5955.0,4.534,0.883,CANDIDATE,7979297
578.21623,2.707,120.6,3.54,0.3763,3.5,328.0,2.74,5166.0,3.6,3.244,CANDIDATE,8005002
56.648588,4.534,648.9,2.19,0.769,11.8,377.0,4.77,5023.0,4.565,0.782,CANDIDATE,8007174
53.554546,5.533,127.6,3.1,0.62,8.9,769.0,82.79,6039.0,3.76,2.622,CANDIDATE,8009811
119.079642,16.268,422.5,17.89,0.2275,18.0,795.0,94.61,4849.0,2.942,8.984,CANDIDATE,8016650
20.5858591,3.069,260.2,1.31,0.7233,6.6,586.0,27.85,5523.0,4.526,0.753,CANDIDATE,8915379
113.573945,3.007,249.6,3.45,0.1359,7.8,496.0,14.32,5155.0,3.768,2.233,CANDIDATE,8937555
542.91133,15.9,750.1,2.27,0.3766,13.1,199.0,0.37,5583.0,4.559,0.824,CANDIDATE,8946267
287.75613,5.487,1987.0,3.4,0.2794,6.6,215.0,0.5,4965.0,4.586,0.781,CANDIDATE,9776907
189.961729,12.46,699.9,1.93,0.1845,11.9,260.0,1.08,5335.0,4.613,0.742,CANDIDATE,9832379
202.18722766,2.77,,,,,,,,,,CANDIDATE,10865043
280.92070688,3.48,,,,,,,,,,CANDIDATE,10878117
169.415073,3.884,239.9,2.32,0.7546,9.8,413.0,6.87,6362.0,4.238,1.378,CANDIDATE,10879899
57.7749373,4.731,283.6,1.85,0.044,10.4,524.0,17.82,6277.0,4.417,1.097,CANDIDATE,10933306
502.8356901,9.97,,,,,,,,,,CANDIDATE,8040308
81.704814,1.468,297.0,1.65,0.0021,5.8,442.0,9.04,6099.0,4.421,0.95,CANDIDATE,8040457
578.21805,4.18,637.0,2.44,0.3937,5.3,223.0,0.59,6089.0,4.495,0.95,CANDIDATE,8044083
317.009388,3.013,326.9,4.03,0.2991,7.5,345.0,3.34,5066.0,3.787,2.27,CANDIDATE,8959240
482.51701,14.791,573.0,2.3,0.0846,10.3,242.0,0.8,6168.0,4.488,0.96,CANDIDATE,8971044
7.77710639,3.418,77.4,0.73,0.196,10.6,773.0,84.44,5073.0,4.481,0.851,CANDIDATE,9011877
233.64574,10.05,2268.0,5.2,0.0691,7.6,296.0,1.8,5780.0,4.438,1.0,CANDIDATE,9838582
27.285315,7.47,396.5,2.19,0.213,9.6,678.0,49.97,6304.0,4.407,1.094,CANDIDATE,9839030
445.351255,6.516,420.4,3.66,0.1716,10.6,370.0,4.43,7202.0,4.112,1.755,CANDIDATE,7018210
97.5137491,2.655,279.8,5.27,0.0922,9.1,630.0,37.25,5437.0,3.57,3.18,CANDIDATE,8076215
549.42772,6.09,719.1,2.64,0.4315,12.1,223.0,0.58,5957.0,4.498,0.971,CANDIDATE,8094942
284.666844,2.752,418.0,8.98,0.3413,5.6,486.0,13.14,5248.0,3.368,4.413,CANDIDATE,8099517
148.179343,12.733,466.6,2.52,0.102,12.5,367.0,4.29,5635.0,4.278,1.183,CANDIDATE,8105719
376.934014,4.28,382.4,2.13,0.6546,6.1,274.0,1.33,6074.0,4.369,1.034,CANDIDATE,9012244
17.168095,13.04,143.1,4.81,0.999,8.1,603.0,31.34,5053.0,3.824,1.907,CANDIDATE,9018021
403.163148,5.735,681.1,2.49,0.02,12.1,240.0,0.79,5812.0,4.504,0.963,CANDIDATE,9026007
341.557931,3.365,433.0,6.81,0.6746,9.6,393.0,5.65,5138.0,3.551,3.098,CANDIDATE,9026248
476.91977,5.07,193.6,2.49,0.5589,7.4,321.0,2.49,6282.0,4.063,1.725,CANDIDATE,9044060
9.011888,4.167,987.6,7.04,0.948,15.5,1105.0,351.97,5627.0,4.002,1.735,CANDIDATE,9047416
351.25069,3.648,1324.0,2.23,0.1777,6.5,186.0,0.28,4828.0,4.63,0.63,CANDIDATE,9851638
65.3558881,2.165,1158.0,2.61,0.4827,9.6,337.0,3.05,4703.0,4.55,0.764,CANDIDATE,9881660
39.399926,5.729,341.4,1.52,0.544,9.4,499.0,14.66,5913.0,4.581,0.795,CANDIDATE,9910043
270.1430241,6.32,,,,,,,,,,CANDIDATE,7101726
126.586058,5.41,124.9,1.54,0.799,10.5,460.0,10.54,6611.0,4.269,1.249,CANDIDATE,7125794
2.7200197,1.874,869.0,1.53,0.0078,8.5,713.0,61.08,3939.0,4.735,0.527,CANDIDATE,7130612
18.347081,2.825,1126.6,5.65,0.1988,11.6,855.0,126.14,5465.0,3.968,1.702,CANDIDATE,8125917
57.140035,5.684,1567.0,5.78,0.0783,7.2,588.0,28.34,5936.0,4.103,1.46,CANDIDATE,8129333
31.707574649,7.6771,787.3,2.96,0.923,5.5,547.0,21.1,5861.0,4.546,0.865,CANDIDATE,8158429
9.3589254,3.169,1527.0,17.37,0.184,8.9,1528.0,1288.85,5188.0,3.327,4.521,CANDIDATE,8197176
4.15472242,1.791,2243.0,23.47,0.971,19.7,2292.0,6522.18,6996.0,3.627,3.359,CANDIDATE,8197406
87.565484,2.527,396.0,2.12,0.0563,6.7,437.0,8.6,6064.0,4.429,1.069,CANDIDATE,9073549
535.1515,2.826,362.3,2.7,0.3162,8.6,258.0,1.04,5468.0,4.085,1.423,CANDIDATE,9079671
495.40462,0.63,904.0,152.21,2.3238,5.5,248.0,0.9,6225.0,4.45,1.031,CANDIDATE,9079767
353.65927,4.543,1018.0,2.58,0.247,7.5,223.0,0.58,5438.0,4.574,0.82,CANDIDATE,9087853
346.4174,9.23,662.0,2.41,0.1572,7.9,251.0,0.94,5754.0,4.49,0.946,CANDIDATE,9097470
161.651504,2.509,253.6,2.22,0.736,8.4,377.0,4.77,5725.0,4.212,1.289,CANDIDATE,9935983
376.24253,4.064,185.7,1.32,0.328,6.3,254.0,0.99,5916.0,4.463,0.96,CANDIDATE,9941136
21.7997515,4.756,109.5,1.01,0.1657,8.7,674.0,48.75,6122.0,4.487,0.964,CANDIDATE,9942658
54.595746,2.21,135.8,2.0,0.332,8.7,649.0,41.81,6014.0,3.989,1.699,CANDIDATE,7132462
585.64118,13.97,565.2,2.2,0.5274,12.5,207.0,0.43,5779.0,4.526,0.901,CANDIDATE,7186436
502.98283916,2.94,,,,,,,,,,CANDIDATE,7191523
48.8130123,1.538,702.0,2.95,0.0608,8.8,553.0,22.17,6202.0,4.395,1.11,CANDIDATE,8223445
441.61919,5.372,820.0,1.71,0.5027,7.8,152.0,0.12,4351.0,4.659,0.592,CANDIDATE,9114614
318.49078,3.012,630.0,3.01,0.4328,6.3,301.0,1.94,6026.0,4.302,1.176,CANDIDATE,9116510
362.0619,14.02,886.2,2.12,0.524,13.5,203.0,0.41,5271.0,4.636,0.698,CANDIDATE,9953491
11.374442708,2.30694,27904.9,22.86,0.978,643.6,687.0,52.84,5297.0,4.546,0.808,CANDIDATE,9962595
411.447056,3.481,285.2,2.86,0.287,7.3,342.0,3.22,6519.0,4.108,1.672,CANDIDATE,9968924
29.9371143,4.435,194.3,1.19,0.321,11.6,501.0,14.87,5115.0,4.47,0.866,CANDIDATE,9993683
651.358046,4.384,570.8,14.58,0.0946,11.0,411.0,6.75,5122.0,3.172,6.261,CANDIDATE,7198587
33.3037881,3.003,272.4,1.14,0.072,8.1,422.0,7.53,4899.0,4.624,0.713,CANDIDATE,7204233
212.60398,5.74,188.5,1.64,0.0513,7.1,337.0,3.06,5834.0,4.284,1.207,CANDIDATE,7205717
50.550788,2.353,154.5,5.0,0.632,7.9,790.0,92.03,5031.0,3.433,3.859,CANDIDATE,7206422
285.374561,4.865,482.3,5.94,0.018,13.7,423.0,7.54,5142.0,3.47,2.756,CANDIDATE,7213311
93.359737,5.397,38.3,1.05,0.0547,8.1,592.0,29.01,6809.0,4.078,1.673,CANDIDATE,8279146
122.58481,22.37,318.9,1.19,0.3468,7.6,279.0,1.43,5003.0,4.602,0.669,CANDIDATE,8294683
84.934357,3.169,129.7,1.6,0.1612,5.9,531.0,18.83,6290.0,4.156,1.395,CANDIDATE,8295087
421.98194,13.799,173.1,2.02,0.1494,15.0,334.0,2.96,6760.0,4.193,1.515,CANDIDATE,8307489
116.454312,15.826,2125.3,3.33,0.006,30.0,306.0,2.06,5197.0,4.548,0.736,CANDIDATE,9147012
397.499229,8.019,2629.7,6.57,0.5839,34.8,293.0,1.73,6423.0,4.37,1.231,CANDIDATE,9147029
24.9093027,3.8,332.6,1.32,0.679,10.4,452.0,9.9,4810.0,4.633,0.685,CANDIDATE,9157030
192.138741,3.218,151.4,1.93,0.0503,8.2,407.0,6.48,6065.0,4.098,1.569,CANDIDATE,9157523
281.95332,2.756,1039.0,2.31,0.6164,7.6,204.0,0.41,4864.0,4.628,0.692,CANDIDATE,9994381
388.67155,11.701,371.3,1.49,0.0576,10.1,210.0,0.46,5354.0,4.587,0.788,CANDIDATE,10007916
520.655224,12.94,314.9,7.58,0.2674,14.4,401.0,6.12,5227.0,3.321,4.313,CANDIDATE,7282470
369.93355,7.6,995.0,3.24,0.149,15.8,270.0,1.25,6158.0,4.453,1.024,CANDIDATE,7289139
641.60204,16.762,237.3,1.61,0.3218,10.6,230.0,0.66,6277.0,4.449,1.031,CANDIDATE,8352009
28.406342,2.598,223.6,1.41,0.2208,5.4,613.0,33.44,6085.0,4.474,0.936,CANDIDATE,8378278
264.466625,6.371,437.3,2.61,0.129,27.0,346.0,3.41,6551.0,4.337,1.236,CANDIDATE,9166700
151.77884,2.615,189.7,4.35,0.159,8.2,616.0,34.01,6328.0,3.634,3.134,CANDIDATE,9173014
113.993156,7.721,69.7,2.23,0.7026,15.6,729.0,66.64,7892.0,3.921,2.496,CANDIDATE,9178894
102.493119,2.814,636.1,2.7,0.9591,8.3,317.0,2.37,5166.0,4.583,0.791,CANDIDATE,10027861
284.94212784,3.2,,,,,,,,,,CANDIDATE,10064591
6.13292733,1.561,58.7,1.56,0.225,10.0,1379.0,854.43,5877.0,3.941,2.034,CANDIDATE,10083325
12.63063129,2.212,300.8,1.37,0.017,9.5,689.0,53.17,5579.0,4.58,0.798,CANDIDATE,10090854
286.02266,10.43,1036.0,2.03,0.3591,9.8,180.0,0.25,4368.0,4.624,0.637,CANDIDATE,10098540
7.95445779,4.6012,6269.4,9.5,0.021,228.4,1064.0,303.36,6217.0,4.306,1.196,CANDIDATE,7377343
331.70918,7.44,3463.0,6815.75,78.4871,9.5,221.0,0.56,5282.0,4.565,0.805,CANDIDATE,7383840
297.78282,18.38,392.4,1.17,0.2697,10.8,167.0,0.18,4192.0,4.657,0.59,CANDIDATE,7416016
137.396194,17.61,155.4,3.38,0.525,13.2,517.0,16.87,5425.0,3.704,2.655,CANDIDATE,7416306
365.739893,1.218,300.7,1.73,0.6206,4.7,241.0,0.8,5420.0,4.396,0.953,CANDIDATE,7416646
104.198102,3.2,652.2,5.13,0.3437,8.9,497.0,14.46,5087.0,3.759,2.024,CANDIDATE,7440715
74.833577,3.247,86.4,1.68,0.1101,6.4,590.0,28.65,5933.0,3.953,1.807,CANDIDATE,8395870
8.5852872,2.834,1406.0,3.02,0.029,11.0,777.0,85.95,5488.0,4.57,0.818,CANDIDATE,8396288
102.100752,2.009,194.2,2.63,0.492,5.2,551.0,21.84,6359.0,4.046,1.83,CANDIDATE,8415353
6.263491873,0.8513,2829.0,6.46,0.048,35.1,1180.0,458.5,6247.0,4.255,1.194,CANDIDATE,8429817
335.43143,10.3,228.1,7.12,0.4062,6.8,468.0,11.31,5172.0,3.315,4.721,CANDIDATE,8432249
558.21886,13.556,1539.4,3.1,0.022,19.1,198.0,0.36,5679.0,4.581,0.794,CANDIDATE,8439618
290.02002,23.87,172.5,1.56,0.5367,7.6,321.0,2.51,6452.0,4.384,1.148,CANDIDATE,9209981
279.21957,10.015,333.5,4.92,0.6009,10.5,395.0,5.77,5159.0,3.648,2.604,CANDIDATE,9210738
348.665961,3.849,391.2,9.56,0.0873,10.8,493.0,13.93,5183.0,3.166,4.89,CANDIDATE,9214176
222.28056,3.035,271.9,2.56,0.2151,8.0,405.0,6.37,6543.0,4.17,1.531,CANDIDATE,9217583
570.01886,3.52,428.5,1.62,0.1946,6.8,190.0,0.31,5496.0,4.579,0.79,CANDIDATE,9220614
378.93139106,14.11,,,,,,,,,,CANDIDATE,9224514
580.85326788,16.63,,,,,,,,,,CANDIDATE,9229807
7.58062893,3.484,86.1,0.97,0.382,10.9,937.0,182.01,5753.0,4.417,1.041,CANDIDATE,10146103
248.421771,4.187,704.0,18.92,0.7838,8.8,579.0,26.64,4895.0,3.008,6.428,CANDIDATE,7458743
551.22396,5.896,570.7,2.1,0.2134,17.2,206.0,0.42,5691.0,4.544,0.887,CANDIDATE,7539277
395.94327,16.09,1506.0,2.53,0.1116,14.5,172.0,0.21,4596.0,4.63,0.678,CANDIDATE,11444772
76.37924,0.645,276.3,1.73,0.7333,5.7,406.0,6.41,5451.0,4.404,0.936,CANDIDATE,11444974
58.669218,3.712,169.4,1.28,0.332,10.0,450.0,9.68,5548.0,4.433,0.986,CANDIDATE,11446961
355.84731,16.68,123.9,1.68,0.1578,9.8,354.0,3.71,6823.0,4.212,1.493,CANDIDATE,11453930
61.611129,14.96,82.9,1.29,0.364,22.0,597.0,30.02,6533.0,4.227,1.386,CANDIDATE,11456256
150.728285,2.718,213.5,1.27,0.2751,5.6,321.0,2.51,5778.0,4.544,0.871,CANDIDATE,11457664
253.790434,3.702,604.0,2.06,0.1412,6.4,253.0,0.97,5426.0,4.535,0.85,CANDIDATE,11465658
35.6606167,1.59,,,,,,,,,,CANDIDATE,11493378
587.38162,11.973,863.6,36.77,0.6822,12.8,527.0,18.29,4784.0,2.711,11.839,CANDIDATE,11513366
7.07987663,2.589,309.8,1.36,0.034,10.0,738.0,70.05,4808.0,4.521,0.806,CANDIDATE,11520114
91.240335,2.314,206.1,1.75,0.1436,5.7,494.0,14.03,6493.0,4.305,1.205,CANDIDATE,11520465
357.41382,3.675,777.0,3.01,0.1438,6.7,283.0,1.52,6233.0,4.412,1.076,CANDIDATE,11559493
359.854745,3.429,302.4,2.25,0.8071,6.1,302.0,1.97,6495.0,4.379,1.168,CANDIDATE,11598638
89.366114,3.945,494.0,1.97,0.39,6.3,391.0,5.54,5861.0,4.522,0.875,CANDIDATE,11598894
37.6259039,3.91,411.0,1.81,0.49,11.7,519.0,17.13,5874.0,4.542,0.871,CANDIDATE,11599937
100.41475198,1.72,,,,,,,,,,CANDIDATE,11600299
41.9934673,3.226,293.7,1.56,0.046,9.4,503.0,15.19,5766.0,4.498,0.915,CANDIDATE,11601425
94.67782,2.215,287.0,1.46,0.3614,5.9,353.0,3.67,5360.0,4.503,0.866,CANDIDATE,11601633
290.196139,13.698,281.0,2.35,0.017,15.7,341.0,3.2,6238.0,4.224,1.403,CANDIDATE,11601972
175.452812,2.734,141.8,3.96,0.1526,6.1,591.0,28.77,6184.0,3.58,3.304,CANDIDATE,11614808
367.07446,5.887,368.3,2.15,0.093,6.6,287.0,1.59,6315.0,4.407,1.116,CANDIDATE,11615258
366.684634,3.284,456.3,10.75,0.5294,9.1,444.0,9.18,5090.0,3.353,4.962,CANDIDATE,11615521
291.306507,2.91,1132.0,2.49,0.3377,7.1,219.0,0.54,5031.0,4.548,0.748,CANDIDATE,11616434
93.006,2.461,125.4,1.97,0.4428,6.7,503.0,15.18,5518.0,3.973,1.742,CANDIDATE,11651240
26.46288074,1.4,,,,,,,,,,CANDIDATE,11652427
20.69920737,2.17,,,,,,,,,,CANDIDATE,11674709
466.002988,10.278,2363.6,4.92,0.867,42.3,223.0,0.58,5830.0,4.54,0.876,CANDIDATE,11716643
302.77571,3.183,1106.0,1.0,0.1265,7.1,106.0,0.03,3358.0,4.944,0.303,CANDIDATE,11722217
115.19952922,2.67,,,,,,,,,,CANDIDATE,11773174
355.86134,23.39,1220.7,2.79,0.003,15.2,233.0,0.7,5736.0,4.576,0.801,CANDIDATE,11803074
236.506437,5.004,744.4,10.37,0.1474,10.6,480.0,12.54,5066.0,3.414,3.9,CANDIDATE,11807906
19.3854894,1.031,4560.0,6.13,0.0074,2.7,632.0,37.73,5432.0,4.42,0.913,CANDIDATE,11811382
416.87893121,4.45,,,,,,,,,,CANDIDATE,11818566
48.38798413,1.23,,,,,,,,,,CANDIDATE,11819396
357.588538,3.367,344.8,3.53,0.1542,7.2,420.0,7.38,7435.0,4.082,1.876,CANDIDATE,11824578
545.205601,3.296,199.7,1.66,0.3515,7.1,257.0,1.03,6273.0,4.345,1.155,CANDIDATE,11860294
105.053389,1.988,176.7,1.52,0.2199,5.8,449.0,9.61,6471.0,4.392,1.13,CANDIDATE,11868941
24.7967294,4.278,970.5,3.14,0.952,13.8,537.0,19.62,5496.0,4.592,0.776,CANDIDATE,11905398
44.7060191,0.25,292.0,60.47,1.6552,6.6,465.0,11.01,5509.0,4.482,0.811,CANDIDATE,11910670
125.277815,4.442,432.3,15.75,0.131,11.0,799.0,96.53,5119.0,2.961,7.738,CANDIDATE,11911929
27.2020672,1.811,180.3,1.87,0.223,8.7,719.0,63.31,5869.0,4.175,1.396,CANDIDATE,11923213
40.7282314,13.677,221.8,4.58,0.9828,19.4,829.0,111.83,6531.0,3.936,2.231,CANDIDATE,11959893
183.38048452,3.25,,,,,,,,,,CANDIDATE,11966643
398.51312,5.41,249.2,1.23,0.5091,5.9,222.0,0.58,5776.0,4.596,0.759,CANDIDATE,12007270
559.785594,3.496,274.8,1.88,0.411,7.3,249.0,0.92,6201.0,4.352,1.111,CANDIDATE,12009917
109.43946,3.801,187.1,1.0,0.0905,7.3,314.0,2.31,5359.0,4.611,0.741,CANDIDATE,12020376
194.25835342,3.15,,,,,,,,,,CANDIDATE,12066767
164.507439,11.428,433.8,2.15,0.3819,11.7,346.0,3.39,5866.0,4.382,1.02,CANDIDATE,12071775
370.84786,13.966,1440.0,4.03,0.8847,15.2,219.0,0.54,5291.0,4.539,0.886,CANDIDATE,12102775
73.908995,3.916,100.5,0.94,0.4947,7.0,421.0,7.44,5865.0,4.518,0.918,CANDIDATE,12105086
96.32561456,2.28,,,,,,,,,,CANDIDATE,12110901
212.646179,2.539,953.0,3.19,0.1739,5.4,321.0,2.5,6108.0,4.466,1.03,CANDIDATE,12121701
251.48808,6.8,305.0,1.74,0.8011,6.4,284.0,1.55,5979.0,4.52,0.902,CANDIDATE,12168895
32.4185265,5.154,110.7,1.62,0.7105,7.9,687.0,52.7,5622.0,4.044,1.441,CANDIDATE,12170767
19.159760875,3.10166,32491.1,25.24,1.191,900.3,424.0,7.65,4492.0,4.727,0.516,CANDIDATE,12253490
32.033211,5.289,71.3,0.85,0.007,9.2,591.0,28.78,6039.0,4.478,1.005,CANDIDATE,12300524
43.3975622,3.908,585.3,1.69,0.08,8.6,388.0,5.35,4871.0,4.608,0.725,CANDIDATE,12349560
478.79185021,4.06,,,,,,,,,,CANDIDATE,12350136
22.2659599,4.816,61.3,1.18,0.03,8.3,896.0,152.29,6888.0,4.223,1.492,CANDIDATE,10967168
199.064336,13.623,265.0,6.12,0.763,15.4,483.0,12.81,5157.0,3.541,3.436,CANDIDATE,10977671
277.114286,3.926,567.1,17.56,0.0288,10.4,605.0,31.66,5117.0,2.986,7.549,CANDIDATE,10978581
323.159363,2.427,368.6,3.41,0.0504,7.4,331.0,2.83,5251.0,3.872,1.811,CANDIDATE,10979952
21.512259,4.337,131.3,1.13,0.1017,7.1,639.0,39.45,5611.0,4.424,0.997,CANDIDATE,10989620
303.226376,1.802,1464.0,3.66,0.1097,12.7,274.0,1.33,5952.0,4.469,0.955,CANDIDATE,10991389
22.8631517,1.659,103.3,4.84,0.1918,8.5,1112.0,361.26,5043.0,3.339,4.874,CANDIDATE,12401859
97.942437,2.575,100.2,2.29,0.0071,7.8,600.0,30.59,5997.0,3.806,2.284,CANDIDATE,12402588
493.30572,5.425,404.5,1.08,0.327,7.2,149.0,0.12,4558.0,4.697,0.548,CANDIDATE,12418418
449.87203,6.539,1130.0,2.59,0.1377,10.5,199.0,0.37,5310.0,4.578,0.786,CANDIDATE,12505590
419.93373,10.29,285.0,1.82,0.4097,12.0,285.0,1.57,6686.0,4.425,1.053,CANDIDATE,12506986
322.221973,7.531,465.6,2.18,0.2141,8.9,277.0,1.4,6026.0,4.437,1.006,CANDIDATE,10991431
235.413973,3.065,1027.0,3.2,0.1095,6.9,304.0,2.03,6028.0,4.468,1.001,CANDIDATE,11021266
366.68293,3.854,1075.0,3.15,0.782,6.4,222.0,0.58,5217.0,4.462,0.869,CANDIDATE,11021676
240.57135,11.164,921.5,2.93,0.457,36.9,302.0,1.96,6146.0,4.497,0.943,CANDIDATE,11026582
217.792748,4.695,1487.0,6.15,0.926,16.6,334.0,2.94,5600.0,4.209,1.283,CANDIDATE,11036168
388.03884851,4.44,,,,,,,,,,CANDIDATE,11046723
4.76815507,2.115,61.0,0.49,0.046,9.2,761.0,79.48,4680.0,4.618,0.649,CANDIDATE,12554212
49.49059818,1.61,,,,,,,,,,CANDIDATE,12690465
364.18129,6.65,469.5,1.78,0.0594,7.0,209.0,0.45,4988.0,4.498,0.85,CANDIDATE,12734110
37.7935113,1.718,67.2,0.89,0.0794,6.9,592.0,29.06,6178.0,4.417,1.076,CANDIDATE,12735793
172.621943,4.435,788.0,26.09,0.3131,3.4,790.0,92.12,5119.0,2.795,9.343,CANDIDATE,11069681
264.708077,3.975,461.3,6.17,0.2277,6.3,425.0,7.68,5283.0,3.617,2.907,CANDIDATE,11072982
8.67237968,2.826,99.1,0.87,0.1385,12.3,825.0,109.61,5620.0,4.498,0.882,CANDIDATE,11080702
35.9216912,0.585,221.3,1.38,0.7193,5.6,468.0,11.38,5161.0,4.49,0.829,CANDIDATE,11082795
102.300622,4.473,781.2,35.36,0.9599,13.0,984.0,221.33,4895.0,2.566,9.435,CANDIDATE,11090926
359.8455,34.84,503.9,14.76,0.4022,12.3,510.0,16.01,4945.0,3.058,6.632,CANDIDATE,11097752
22.7783121,1.037,155.6,1.89,0.3499,7.3,863.0,130.87,6538.0,4.162,1.477,CANDIDATE,11098704
114.406187,4.92,1306.0,2.42,0.2729,11.4,267.0,1.21,4641.0,4.589,0.691,CANDIDATE,11100170
132.114,2.514,216.8,0.75,0.2502,5.7,217.0,0.52,4342.0,4.715,0.523,CANDIDATE,11129145
623.2344,14.448,602.8,2.04,0.0831,15.8,196.0,0.35,5600.0,4.496,0.839,CANDIDATE,11145391
46.16051579,2.37,,,,,,,,,,CANDIDATE,11145637
217.170081,4.291,937.0,109061.0,86.1724,9.5,802.0,97.62,5083.0,2.638,11.723,CANDIDATE,11147785
287.33114,12.722,406.7,2.07,0.529,19.7,266.0,1.18,5426.0,4.378,1.007,CANDIDATE,11152511
189.456089,3.077,453.0,2.2,0.2906,5.4,337.0,3.04,5991.0,4.387,1.026,CANDIDATE,11182213
230.358183,2.031,1023.0,2.87,0.4159,6.2,289.0,1.66,5803.0,4.465,0.884,CANDIDATE,11183752
211.54114,5.4,751.0,1.88,0.1723,5.3,251.0,0.94,5433.0,4.629,0.689,CANDIDATE,11191364
88.523517,7.22,828.0,1.6,0.9117,7.7,209.0,0.45,3827.0,4.782,0.462,CANDIDATE,11198419
134.35872,13.3,75.2,1.27,0.2786,16.5,499.0,14.61,6948.0,4.194,1.433,CANDIDATE,11251991
55.01469183,2.34,,,,,,,,,,CANDIDATE,11298442
198.781156,6.77,138.3,1.69,0.1924,10.3,404.0,6.33,6493.0,4.22,1.424,CANDIDATE,11305417
111.149082,2.911,394.2,1.87,0.1665,5.9,364.0,4.16,5763.0,4.511,0.948,CANDIDATE,11340218
284.87177,15.63,106.7,1.84,0.0404,10.1,401.0,6.1,6437.0,4.004,1.773,CANDIDATE,11341266
190.860818,2.823,512.0,1.84,0.4668,6.2,273.0,1.32,5463.0,4.578,0.803,CANDIDATE,11348610
374.41813,17.9,430.2,2.42,0.5723,8.9,280.0,1.44,6195.0,4.407,1.124,CANDIDATE,11351454
263.30198,2.213,377.6,2.19,0.1782,5.6,308.0,2.11,5758.0,4.277,1.132,CANDIDATE,11355925
370.31761,12.588,1885.0,2.98,0.3565,15.1,182.0,0.26,4665.0,4.584,0.701,CANDIDATE,11391512
37.959659,2.793,287.9,1.41,0.3842,6.9,484.0,12.93,5573.0,4.558,0.827,CANDIDATE,11393248
405.6296,11.26,304.3,1.4,0.4652,5.8,216.0,0.52,5583.0,4.58,0.79,CANDIDATE,11393633
11.8307724,8.791,136.0,1.16,0.592,12.4,770.0,83.17,5550.0,4.411,0.958,CANDIDATE,11407847
434.28175,8.14,663.1,1.94,0.3094,12.8,212.0,0.48,5544.0,4.529,0.75,CANDIDATE,11414368
33.814176,7.69,222.6,1.49,0.1563,8.1,589.0,28.41,6122.0,4.471,0.996,CANDIDATE,8355178
16.2957847,5.16,409.8,2.13,0.603,14.2,744.0,72.62,6063.0,4.476,1.012,CANDIDATE,8374077
28.201998,3.86,,,,,,,,,,CANDIDATE,8494783
58.92565,14.56,44.7,1.5,0.0655,5.3,809.0,101.17,7282.0,3.961,2.216,CANDIDATE,8494783
19.2405821,4.99,207.4,1.19,0.258,9.0,565.0,24.17,5031.0,4.485,0.848,CANDIDATE,8590149
28.684308,4.64,282.3,1.35,0.0138,9.1,512.0,16.27,5243.0,4.49,0.821,CANDIDATE,8590149
265.29617,4.1,608.0,2.99,0.3323,5.9,302.0,1.97,5589.0,4.27,1.218,CANDIDATE,3559935
58.940569,4.769,570.3,2.48,0.643,9.2,465.0,11.06,5819.0,4.468,0.99,CANDIDATE,3559860
14.1502311,1.503,208.1,0.74,0.013,9.3,390.0,5.44,3705.0,4.721,0.529,CANDIDATE,5384713
486.12702,9.495,120.6,1.18,0.3621,8.1,249.0,0.91,6008.0,4.373,1.062,CANDIDATE,6364582
140.24408749,5.43,,,,,,,,,,CANDIDATE,5471158
48.04066636,1.62,,,,,,,,,,CANDIDATE,10407086
12.008552,4.613,76.6,2.08,0.901,11.8,1016.0,251.93,5303.0,3.87,1.964,CANDIDATE,9947653
10.4314847,2.09,59.1,0.77,0.95,9.6,700.0,56.67,5361.0,4.588,0.774,CANDIDATE,6527078
47.5571352,1.708,339.0,1.85,0.6234,6.7,507.0,15.58,5861.0,4.436,0.958,CANDIDATE,12416597
27.2497521,11.609,102.0,4.49,0.194,14.6,1090.0,333.56,5440.0,3.404,4.524,CANDIDATE,2019477
16.9972894,2.585,225.0,3.14,0.825,11.1,956.0,197.18,5897.0,3.98,1.86,CANDIDATE,8158127
93.05654364,2.34,,,,,,,,,,CANDIDATE,2852810
